path,sample_id,total_reads,filename,title,study,bioproject_accession,accession,biosample_accession,library_id,data_type,filetype,cell_type,generator_facility,production,iso_filename,platform_unit_1,platform_unit_2,barcode,basecalling_version,platform,instrument_model,iso_library_id,ccs_algorithm,pbtrim_version,jasmine_version,lima_version,refine_version,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,design_description,polymerase_version,seq_plate_chemistry_version,pool,ntsm_score,similarity,check-flnc reads,generator_contact
s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_Kinnex/HG01993.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG01993,16580497,HG01993.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01993.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.151037,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02004/raw_data/PacBio_Kinnex/HG02004.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG02004,16359794,HG02004.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02004.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc12,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.146583,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_Kinnex/HG02015.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG02015,17165724,HG02015.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02015.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.15307,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_Kinnex/HG02040.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,HG02040,22714843,HG02040.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02040.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240726_211757_s1,m84081_240726_191837_s2,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_14,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool14,0.173373,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_Kinnex/HG02056.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,HG02056,17893845,HG02056.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02056.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240719_183458_s2,m84081_240719_203427_s1,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_9,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool9,0.148101,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_Kinnex/HG02129.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,HG02129,21855729,HG02129.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02129.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240719_223349_s3,m84081_240720_003316_s4,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_10,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool10,0.15665,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_Kinnex/HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,HG02155,31096825,HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240722_210122_s1,m84081_240722_190156_s2,bc04,5,PACBIO,REVIO,HPRC_Kinnex_Pool_13,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool13,0.149345,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02165/raw_data/PacBio_Kinnex/HG02165.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,HG02165,14542468,HG02165.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02165.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240726_211757_s1,m84081_240726_191837_s2,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_14,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool14,0.168903,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02178/raw_data/PacBio_Kinnex/HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,HG02178,16132486,HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240724_105227_s4,m84081_240724_085257_s3,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_17,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool17,0.151244,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_Kinnex/HG02257.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,HG02257,21773351,HG02257.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02257.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240712_194046_s2,m84081_240717_095021_s3,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_1,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool1,0.152613,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02258/raw_data/PacBio_Kinnex/HG02258.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,HG02258,21017749,HG02258.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02258.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240719_223349_s3,m84081_240720_003316_s4,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_10,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool10,0.139315,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02273/raw_data/PacBio_Kinnex/HG02273.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,HG02273,27501145,HG02273.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02273.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240721_102523_s4,m84081_240721_082556_s3,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_12,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool12,0.150835,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02280/raw_data/PacBio_Kinnex/HG02280.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG02280,21286278,HG02280.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02280.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc02,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.168319,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02293/raw_data/PacBio_Kinnex/HG02293.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG02293,19494100,HG02293.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02293.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc03,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.149622,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_Kinnex/HG02300.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG02300,19252767,HG02300.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02300.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc04,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.154825,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02391/raw_data/PacBio_Kinnex/HG02391.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,HG02391,17830641,HG02391.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02391.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240722_230051_s3,m84081_240723_010018_s4,bc03,5,PACBIO,REVIO,HPRC_Kinnex_Pool_15,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool15,0.14043,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02392/raw_data/PacBio_Kinnex/HG02392.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,HG02392,17381819,HG02392.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02392.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240724_105227_s4,m84081_240724_085257_s3,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_17,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool17,0.143555,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02451/raw_data/PacBio_Kinnex/HG02451.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,HG02451,15407782,HG02451.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02451.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240717_055117_s2,m84081_240717_075054_s1,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_8,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool8,0.157729,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_Kinnex/HG02514.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG02514,16405113,HG02514.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02514.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.167537,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02572/raw_data/PacBio_Kinnex/HG02572.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,HG02572,17471848,HG02572.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02572.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240703_203142_s1,m84081_240709_185528_s2,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_2,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool2,0.163582,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02583/raw_data/PacBio_Kinnex/HG02583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,HG02583,13872453,HG02583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240728_110915_s4,m84081_240728_090940_s3,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_20,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool20,0.134408,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02602/raw_data/PacBio_Kinnex/HG02602.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG02602,19086197,HG02602.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02602.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.168164,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02615/raw_data/PacBio_Kinnex/HG02615.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG02615,17003779,HG02615.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02615.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc08,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.141505,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02622/raw_data/PacBio_Kinnex/HG02622.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,HG02622,20284460,HG02622.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02622.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240703_203142_s1,m84081_240709_185528_s2,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_2,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool2,0.158452,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02630/raw_data/PacBio_Kinnex/HG02630.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,HG02630,16899780,HG02630.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02630.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240703_203142_s1,m84081_240709_185528_s2,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_2,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool2,0.157962,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_Kinnex/HG02647.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,HG02647,17358721,HG02647.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02647.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240713_013912_s4,m84081_240714_073231_s1,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_4,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool4,0.142868,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02668/raw_data/PacBio_Kinnex/HG02668.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,HG02668,18826244,HG02668.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02668.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240713_013912_s4,m84081_240714_073231_s1,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_4,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool4,0.153817,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02698/raw_data/PacBio_Kinnex/HG02698.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,HG02698,16574574,HG02698.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02698.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240713_013912_s4,m84081_240714_073231_s1,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_4,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool4,0.163801,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG02717/raw_data/PacBio_Kinnex/HG02717.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,HG02717,16805501,HG02717.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG02717.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240703_203142_s1,m84081_240709_185528_s2,bc08,5,PACBIO,REVIO,HPRC_Kinnex_Pool_2,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool2,0.163283,1,TRUE,iviolich@ucsc.edu
