sample_id,mapping_info,bam,bai,cov_gz,stats_tsv,conservative_stats_tsv,bigwig,high_mapq_bigwig,high_clip_bigwig
HG00253,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/read_alignments/hifi/HG00253.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/read_alignments/hifi/HG00253.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00253.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00272,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/read_alignments/hifi/HG00272.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/read_alignments/hifi/HG00272.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00272.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00329,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/read_alignments/hifi/HG00329.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/read_alignments/hifi/HG00329.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00329.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00344,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/read_alignments/hifi/HG00344.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/read_alignments/hifi/HG00344.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00344.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG00350,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/read_alignments/hifi/HG00350.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/read_alignments/hifi/HG00350.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG00350.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG01167,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/read_alignments/hifi/HG01167.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/read_alignments/hifi/HG01167.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01167.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03369,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/read_alignments/hifi/HG03369.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/read_alignments/hifi/HG03369.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03369.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03521,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/read_alignments/hifi/HG03521.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/read_alignments/hifi/HG03521.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03521.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03784,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/read_alignments/hifi/HG03784.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/read_alignments/hifi/HG03784.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03784.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
NA18565,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/read_alignments/hifi/NA18565.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/read_alignments/hifi/NA18565.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA18565.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
NA19682,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/read_alignments/hifi/NA19682.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/read_alignments/hifi/NA19682.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/NA19682.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
